dob,name,subj_id,hundred_m,long_jump,shot_put,high_jump,four_hundred_m,hurdles,discus,pole_vault,javelin,fifteen_hundred_m,age,points,date,athlete_id
1987-04-07,Eelco SINTNICOLAAS,599,10.71,7.54,13.12,1.95,47.88,14.33,42.43,5.45,62.57,270,23.310061601642712,8436,2010-07-29,228
1993-02-23,Zachery ZIEMEK,2354,10.55,7.2,14.99,2.05,49.06,14.51,44.87,5.3,60.44,278,28.44626967830253,8435,2021-08-05,997
1998-02-11,Niklas KAUL,1561,11.22,7.09,14.52,2.05,48.39,14.27,44.62,4.8,69.74,253,24.44626967830253,8434,2022-07-24,660
1980-09-28,Maurice SMITH,1424,10.81,7.31,17.78,1.98,48.76,13.91,52.81,4.75,50.83,281,27.72347707049966,8434,2008-06-19,598
1985-01-19,Pascal BEHRENBRUCH,1634,11.11,7.09,16.26,2.03,48.64,14.19,47.99,4.86,66.72,276,27.351129363449694,8433,2012-05-27,694
1969-04-01,Lev LOBODIN,1241,10.75,7.35,16.3,2.04,49.07,14.08,47.96,5,54.65,278,33.20739219712526,8433,2002-06-16,519
1986-07-30,Arthur ABELE,224,10.86,7.42,15.64,1.93,48.01,13.94,45.42,4.6,68.1,270,32.02464065708419,8431,2018-08-08,81
1976-09-06,Tom PAPPAS,2134,10.73,7.3,15.32,2.15,49.09,14.23,48.12,5.01,60.38,296,25.88911704312115,8431,2002-07-28,906
1990-12-24,Thomas VAN DER PLAETSEN,2104,11.21,7.9,13.81,2.09,50.29,14.36,46.64,5.4,60.05,281,30.431211498973305,8430,2021-05-30,893
1991-01-11,Ilya SHKURENYOV,821,11,7.48,14.59,2.09,48.78,14.15,48.2,5,58.54,276,30.65571526351814,8429,2021-09-07,341
1980-01-10,Aleksandr POGORELOV,71,10.91,7.64,16.03,2.09,50.16,14.14,48.44,5.1,58.23,295,25.38261464750171,8429,2005-05-29,26
1987-07-01,Michael SCHRADER,1459,10.52,7.82,14.74,1.9,49.84,14.02,45.62,4.8,62.99,269,25.894592744695416,8427,2013-05-23,612
1992-12-27,Maicel UIBO,1300,11.14,7.32,15.17,2.11,50.38,14.49,46.52,5.3,63.54,277,29.571526351813826,8425,2022-07-24,546
1990-01-15,Jeremy TAIWO,940,10.94,7.55,14.88,2.21,48.76,14.22,42.1,4.75,52.82,257,26.46406570841889,8425,2016-07-03,392
1970-06-25,Erki NOOL,625,10.73,7.35,14.46,1.94,47.44,14.82,42.56,5.4,68.83,282,31.20328542094456,8420,2001-09-07,240
1987-07-01,Michael SCHRADER,1459,10.78,7.81,14.8,1.92,48.19,14.08,44.97,5,56.57,267,27.991786447638603,8419,2015-06-28,612
1987-07-01,Michael SCHRADER,1459,10.78,7.71,14.32,1.95,47.12,14.19,44.58,4.6,62.09,262,28.161533196440793,8418,2015-08-29,612
1974-11-26,Roman ŠEBRLE,1823,10.98,7.63,15.05,2.09,48.68,14.26,46.53,4.65,63.83,278,27.822039698836413,8417,2002-09-22,778
1987-09-01,Leonel SUÁREZ,1239,10.93,7.29,13.98,2.11,48.97,14.38,42.36,4.7,72.93,266,21.51403148528405,8415,2009-03-07,518
1987-07-01,Michael SCHRADER,1459,10.68,7.66,14.31,1.94,48.21,14.25,42.11,5,61.44,262,27.915126625598905,8415,2015-05-31,612
1993-02-28,Lindon VICTOR,1251,10.67,7.24,15.39,2.02,49.21,14.83,49.75,4.9,71.56,294,28.432580424366872,8414,2021-08-05,523
1981-07-23,Dmitriy KARPOV,557,10.69,7.33,15.98,1.97,47.58,14.12,45.12,4.75,60.31,272,24.922655715263517,8414,2006-06-25,214
1977-12-12,Dean MACEY,525,10.89,7.47,15.73,2.15,48.97,14.56,48.34,4.4,58.46,265,26.699520876112253,8414,2004-08-24,203
1991-01-11,Ilya SHKURENYOV,821,10.93,7.59,14.95,1.99,48.98,14.43,47.02,5.1,60.95,274,30.56536618754278,8413,2021-08-05,341
1993-02-23,Zachery ZIEMEK,2354,10.6,7.72,14.11,2.09,49.3,14.94,48.17,5.25,57.24,288,23.356605065023956,8413,2016-07-03,997
1975-07-21,Oleksandr YURKOV,1600,10.91,7.68,14.7,2.02,49.27,14.65,47.23,5.25,60.06,281,25.88911704312115,8408,2001-06-10,676
1992-12-27,Maicel UIBO,1300,11.12,7.42,14.71,2.13,50.29,14.97,47.83,5.17,64.42,274,25.27583846680356,8407,2018-04-07,546
1985-04-16,Nicklas WIBERG,1544,10.96,7.25,14.99,2.05,48.73,14.75,42.28,4.5,75.02,257,24.344969199178646,8406,2009-08-20,652
1994-04-25,Janek ÕIGLANE,905,10.89,7.42,15.02,2,49.28,14.33,43.05,4.95,72.29,279,27.953456536618756,8405,2022-04-08,380
1983-07-18,Mikk PAHAPILL,1489,11.08,7.39,15.48,2.03,50.95,14.7,48.79,5.06,69.53,279,27.863107460643395,8398,2011-05-29,626
1982-12-30,Willem COERTZEN,2271,10.99,7.46,14.14,2.03,48.73,14.17,44.84,4.6,68.43,262,32.41615331964408,8398,2015-05-31,959
1976-09-06,Tom PAPPAS,2134,10.81,7.49,15.09,2.13,49.35,13.97,45.24,5,60.3,293,25.78507871321013,8398,2002-06-20,906
1988-11-21,Yordani GARCÍA,2325,10.86,7,15.9,2.07,49.15,14.47,45.22,4.8,67.7,271,22.45311430527036,8397,2011-05-06,986
1985-05-03,Carlos Eduardo BEZERRA CHININ,352,10.85,7.55,15.28,2.04,48.18,14.08,42.46,4.9,59.58,274,28.098562628336754,8393,2013-06-08,137
1995-01-13,Cedric DUBLER,361,10.81,7.92,13.17,2.11,47.14,14.18,40.21,5,56.75,277,27.21697467488022,8393,2022-04-02,138
1993-02-23,Zachery ZIEMEK,2354,10.71,7.49,13.44,2.1,49.83,14.77,49.42,5.2,60.92,283,23.482546201232033,8392,2016-08-18,997
1987-04-07,Eelco SINTNICOLAAS,599,10.85,7.65,14.08,2.02,48.25,14.18,39.21,5.3,56.75,264,26.34633812457221,8391,2013-08-11,228
1993-02-28,Lindon VICTOR,1251,10.72,7.34,16.31,2.01,49.33,14.78,53.31,4.61,67.24,295,24.27378507871321,8390,2017-06-08,523
1977-04-29,Attila ZSIVOCZKY-PANDEL,250,10.98,7.01,15.39,2.12,48.84,14.61,47.65,4.8,65.85,274,29.17453798767967,8390,2006-07-02,96
1969-07-28,Jón Arnar MAGNÚSSON,1099,10.8,7.54,16.52,2.04,49.6,14.29,47.21,4.8,63.05,293,32.884325804243666,8390,2002-06-16,455
1986-01-04,Andrei KRAUCHANKA,148,11.16,7.39,14.76,2.07,49.27,14.11,46.04,5.05,60.59,270,27.326488706365502,8390,2013-05-03,55
1992-02-10,Kevin MAYER,1151,11.04,7.63,14.95,2.04,49.5,14.39,44.89,4.9,60.04,261,21.385352498288842,8390,2013-06-30,478
1969-04-01,Lev LOBODIN,1241,10.88,7.17,16.12,2.03,49.5,14.25,48.93,5.2,56.34,280,33.35249828884326,8390,2002-08-08,519
1985-05-03,Carlos Eduardo BEZERRA CHININ,352,10.78,7.54,14.49,1.96,48.8,14.05,45.84,5.1,59.98,276,28.27378507871321,8388,2013-08-11,137
1988-11-21,Yordani GARCÍA,2325,10.6,7.05,15.15,2.08,48.34,14.08,44.4,4.7,69.37,289,20.744695414099933,8387,2009-08-20,986
1977-04-29,Attila ZSIVOCZKY-PANDEL,250,10.9,7.03,15.72,2.15,49.29,15.15,49.58,4.8,63.02,272,28.281998631074607,8385,2005-08-10,96
1984-02-07,Trey HARDEE,2165,10.5,7.55,15.72,1.99,49.11,13.71,49.05,5,57,308,28.3750855578371,8383,2012-06-23,924
1988-03-14,Rico FREIMUTH,1778,10.6,7.22,14.8,1.99,48.05,13.9,48.74,4.9,56.21,277,25.409993155373034,8382,2013-08-11,755
1980-01-10,Aleksandr POGORELOV,71,11.06,7.53,16.54,2.09,51.57,14.3,50.17,4.8,65.57,293,28.39151266255989,8381,2008-06-01,26
1988-11-21,Yordani GARCÍA,2325,10.5,7.22,15.78,2.04,49.1,14.2,46.79,4.9,64.68,283,21.32511978097194,8381,2010-03-20,986
1985-08-26,Oleksiy KASYANOV,1602,10.69,7.79,15.24,2,48.07,14.24,47.03,4.7,50.78,267,24.804928131416837,8381,2010-06-16,677
1986-01-04,Andrei KRAUCHANKA,148,11.23,7.64,14.96,2.09,49.17,14.14,47.11,4.82,62.52,281,27.42778918548939,8380,2013-06-09,55
1988-03-14,Rico FREIMUTH,1778,10.53,7.54,15.47,1.91,48.7,13.99,48.07,4.8,60.96,286,27.211498973305954,8380,2015-05-31,755
1975-07-21,Oleksandr YURKOV,1600,10.97,7.62,14.6,2.01,49.77,14.48,46.08,5.3,58.76,277,25.946611909650922,8380,2001-07-01,676
1993-02-28,Lindon VICTOR,1251,10.6,7.34,15.62,1.95,48.73,14.68,53.46,4.5,65.63,283,23.277207392197127,8379,2016-06-09,523
1991-01-11,Ilya SHKURENYOV,821,11.05,7.55,14.24,2.1,49.4,14.32,45.99,5.3,56.93,279,24.479123887748116,8378,2015-07-05,341
2000-02-07,Simon EHAMMER,1948,10.46,8.45,14.42,2.03,48.44,13.75,36.98,5.1,55.98,308,22.305270362765228,8377,2022-05-29,829
1985-01-19,Pascal BEHRENBRUCH,1634,10.88,7.07,16.37,1.88,48.93,14.02,48.86,4.7,70.24,278,24.361396303901437,8374,2009-05-31,694
1981-07-23,Dmitriy KARPOV,557,10.72,7.75,15.51,2.12,47.33,13.95,47.38,4.4,47.53,277,22.094455852156056,8374,2003-08-27,214
1987-09-01,Leonel SUÁREZ,1239,11.01,7.39,14.64,2.08,49.76,14.26,45.54,4.8,72.19,285,24.147843942505133,8373,2011-10-25,518
1983-12-03,Aleksey DROZDOV,78,11.1,7.2,15.97,2.12,50.63,15.02,47.04,5,68.97,279,23.479808350444902,8373,2007-05-27,30
1986-07-30,Arthur ABELE,224,10.85,7.35,12.9,2.02,47.98,13.9,41.75,4.8,64.56,255,21.897330595482547,8372,2008-06-22,81
1994-04-25,Janek ÕIGLANE,905,11.08,7.33,15.13,2.05,49.58,14.56,42.11,5.1,71.73,279,23.299110198494184,8371,2017-08-12,380
1981-08-30,André NIKLAUS,184,11.12,7.42,14.12,2.06,49.4,14.51,44.48,5.3,63.28,272,26.0041067761807,8371,2007-09-01,67
1977-04-29,Attila ZSIVOCZKY-PANDEL,250,10.97,6.99,14.65,2.18,48.86,15.19,47.23,4.9,62.43,263,24.27378507871321,8371,2001-08-07,96
1984-02-07,Trey HARDEE,2165,10.4,7.23,13.26,1.93,47.76,13.99,52.68,5.25,58.96,302,24.1533196440794,8371,2008-04-03,924
1991-01-11,Ilya SHKURENYOV,821,10.97,7.35,13.88,2.05,48.39,14.34,44.06,5.4,59.46,277,22.581793292265573,8370,2013-08-11,341
1986-01-04,Andrei KRAUCHANKA,148,11.26,7.76,14.32,2.1,49.01,14.21,45.48,5.05,58.05,276,24.56399726214921,8370,2010-07-29,55
1995-01-13,Cedric DUBLER,361,10.79,7.62,13.24,2.11,47.84,14.34,41.7,5,62.48,281,25.935660506502394,8367,2020-12-20,138
1987-09-01,Leonel SUÁREZ,1239,11.23,7.16,13.89,2.09,48.37,14.42,44.67,4.6,70.64,256,20.750171115674195,8366,2008-06-01,518
1991-01-28,Kai KAZMIREK,1108,10.81,7.58,13.09,2.07,46.98,14.35,44.77,5.2,52.69,274,22.45311430527036,8366,2013-07-12,460
1990-10-20,Sergey SVIRIDOV,1913,10.88,7.52,15.03,1.94,48.28,14.83,49.01,4.4,68.89,265,21.54962354551677,8365,2012-05-08,813
1988-11-21,Yordani GARCÍA,2325,10.7,7.33,16.2,2.02,48.57,14.31,42.01,4.7,68.38,284,20.290212183436,8365,2009-03-07,986
1988-03-14,Rico FREIMUTH,1778,10.53,7.47,15.21,1.94,49.4,13.8,49.45,4.8,57.77,282,29.204654346338124,8365,2017-05-28,755
1994-07-30,Felipe DOS SANTOS,650,10.4,7.64,14.04,2.07,48.01,14.01,42.46,4.9,59.82,295,26.3709787816564,8364,2020-12-12,253
2000-06-19,Leo NEUGEBAUER,1234,10.87,7.6,16,2.07,48.91,14.67,50.77,4.81,53.12,282,21.971252566735114,8362,2022-06-09,516
1987-04-28,Yunior DIAZ,2342,10.66,7.72,14.54,2.02,46.15,14.56,43.52,4.6,60.09,280,22.313483915126625,8357,2009-08-20,992
1985-03-08,Aleksey SYSOYEV,84,10.8,7.01,16.16,2.03,48.42,14.59,49.76,4.9,57.75,276,22.483230663928815,8357,2007-09-01,33
1977-04-29,Attila ZSIVOCZKY-PANDEL,250,11.17,7.06,15.74,2.09,50.06,14.66,46.87,4.9,66.79,268,29.284052019164957,8356,2006-08-11,96
1992-12-27,Maicel UIBO,1300,11.1,7.54,14.38,2.14,51.65,14.99,46.45,5.2,62.25,268,22.45311430527036,8356,2015-06-11,546
1988-03-14,Rico FREIMUTH,1778,10.4,7.34,14.54,1.92,48.23,13.78,49.61,4.7,60.08,285,26.29158110882957,8356,2014-06-29,755
1969-04-01,Lev LOBODIN,1241,10.96,7.17,15.63,2.03,49.34,14.21,49.44,5.15,56.37,279,33.4757015742642,8356,2002-09-22,519
1991-01-11,Ilya SHKURENYOV,821,10.85,7.64,14.62,1.99,49.98,14.19,46.17,5.2,60.32,283,31.62217659137577,8354,2022-08-26,341
1991-01-11,Ilya SHKURENYOV,821,10.91,7.54,13.77,2.05,49.35,14.13,45.28,5.3,55.91,275,22.401095140314855,8354,2013-06-06,341
2000-02-07,Simon EHAMMER,1948,10.65,8.3,14.68,2.04,48.3,13.75,39.13,5,53.01,297,22.247775496235455,8354,2022-05-08,829
1992-12-27,Maicel UIBO,1300,11.22,7.28,14.95,2.15,50.93,14.68,46.38,5.3,62.5,277,26.409308692676248,8353,2019-05-26,546
1976-09-06,Tom PAPPAS,2134,11,7.5,16.43,2.05,48.81,14.12,46.34,5,59.7,299,30.792607802874745,8352,2007-06-23,906
1998-03-26,Johannes ERM,975,10.88,7.72,14.69,1.95,47.4,14.32,44.42,5.01,56.27,273,21.196440793976727,8352,2019-06-06,404
1969-04-01,Lev LOBODIN,1241,10.74,7.15,16.16,2.03,48.78,14.42,44.95,5.1,54.68,271,32.35044490075291,8352,2001-08-07,519
1983-12-03,Aleksey DROZDOV,78,11.05,7.26,16.61,2.03,50.27,14.74,48.06,5,61.22,272,22.688569472963724,8350,2006-08-11,30
1980-09-28,Maurice SMITH,1424,10.69,7.51,16.07,1.91,48.36,14,48.9,4.55,55.54,270,25.738535249828885,8349,2006-06-25,598
1988-11-21,Yordani GARCÍA,2325,10.68,7.23,15.02,2.08,48.92,13.89,41.79,4.8,69.13,293,20.580424366872005,8348,2009-06-21,986
1974-11-26,Roman ŠEBRLE,1823,11.14,7.86,15.41,1.94,49.5,14.33,46.71,4.9,67.54,288,34.510609171800134,8348,2009-05-31,778
1987-09-01,Leonel SUÁREZ,1239,11.3,7.4,13.74,2.06,49.72,14.65,43.48,4.8,78.29,269,28.54483230663929,8347,2016-03-18,518
1994-04-25,Janek ÕIGLANE,905,11.01,7.27,14.82,2.02,48.8,14.39,41.97,5.1,70.94,282,28.309377138945926,8346,2022-08-16,380
1994-01-17,Devon WILLIAMS,549,10.72,7.75,14.2,1.96,48.14,13.83,46.29,4.57,60.26,276,23.225188227241617,8345,2017-04-09,210
1993-02-23,Zachery ZIEMEK,2354,10.89,7.62,14.04,2.13,50.34,14.96,49.36,5.25,57.49,286,26.327173169062284,8344,2019-06-23,997
1982-12-30,Willem COERTZEN,2271,10.95,7.44,13.88,2.05,48.32,14.3,43.25,4.5,69.35,264,30.614647501711158,8343,2013-08-11,959
1991-01-11,Ilya SHKURENYOV,821,11.07,7.47,13.76,2,49,14.02,44.97,5.2,59.49,268,24.383299110198493,8343,2015-05-31,341
1978-04-02,Chiel WARNERS,379,10.62,7.74,14.48,1.97,47.97,14.01,43.73,4.9,55.39,278,26.39561943874059,8343,2004-08-24,147
1993-01-21,Pieter BRAUN,1700,11.12,7.62,15.28,2,49.25,14.4,45.52,4.9,58.77,264,25.34428473648186,8342,2018-05-27,723
1982-12-30,Willem COERTZEN,2271,11.08,7.48,14.5,2.01,48.5,14.06,43.94,4.5,68.79,266,32.492813141683776,8341,2015-06-28,959
1981-08-30,André NIKLAUS,184,11.07,7.49,13.83,2.06,49.38,14.34,45.73,5,62.87,270,25.738535249828885,8340,2007-05-27,67
1988-11-21,Yordani GARCÍA,2325,10.8,7.22,15.75,2.07,49.07,14.07,42.54,4.6,64.69,273,25.253935660506503,8337,2014-02-22,986
1998-02-11,Niklas KAUL,1561,11.25,7.1,15.1,1.97,49.05,14.7,46.9,4.8,71.49,260,21.284052019164957,8336,2019-05-26,660
1986-01-04,Andrei KRAUCHANKA,148,11.18,7.54,13.69,2.1,48.82,14.28,43.01,5.1,61.56,272,23.479808350444902,8336,2009-06-28,55
1996-06-18,Timothy DUCKWORTH,2122,10.57,8.01,13.15,2.13,48.78,14.37,42.76,5.11,57.27,301,21.968514715947983,8336,2018-06-07,902
1993-11-29,Daniel GOLUBOVIC,475,11.03,7.22,14.86,2,48.58,14.09,47.66,4.9,56.95,262,28.05475701574264,8336,2021-12-19,186
1991-10-27,Adam Sebastian HELCELET,21,10.87,7.32,14.89,2,49.5,14.19,44.35,5,68.04,283,25.585215605749486,8335,2017-05-28,8
1983-12-03,Aleksey DROZDOV,78,11.28,7.27,16.31,2.12,51.67,14.98,51.24,5.1,63.82,285,27.51813826146475,8334,2011-06-10,30
1993-01-21,Pieter BRAUN,1700,10.9,7.71,14.82,2,49.09,14.4,42.66,5,58.49,268,24.347707049965777,8334,2017-05-28,723
1991-08-13,Paweł WIESIOŁEK,1662,10.74,7.68,14.87,1.96,48.4,14.6,41.7,5,59.4,267,29.872689938398356,8333,2021-06-27,707
2000-05-28,Kyle GARLAND,1200,10.63,7.51,15.35,2.07,48.6,13.87,42,4.81,55.88,282,22.031485284052017,8333,2022-06-09,502
1990-12-24,Thomas VAN DER PLAETSEN,2104,11.24,7.66,12.84,2.16,49.63,15.01,43.58,5.4,62.09,274,25.650924024640656,8332,2016-08-18,893
1976-06-15,Jiří RYBA,961,11.14,7.17,13.76,2.09,48.76,14.33,47.4,5.1,56.04,260,25.144421629021217,8332,2001-08-07,398
1980-09-28,Maurice SMITH,1424,10.86,7.3,16.5,1.94,48.82,14.05,52.77,4.7,53.54,277,27.67419575633128,8332,2008-06-01,598
1996-09-10,Vitaliy ZHUK,2239,10.96,7.29,16.86,1.97,49.33,14.77,44.98,4.9,65.16,275,24.71731690622861,8331,2021-05-30,949
1991-01-28,Kai KAZMIREK,1108,10.99,7.56,14.03,2.06,47.27,14.42,43.76,4.7,61.53,270,27.326488706365502,8329,2018-05-27,460
1991-05-03,Marcus NILSSON,1339,11.39,7,15.69,1.99,49.77,14.88,46.06,5.2,66.69,258,31.288158795345655,8327,2022-08-16,561
1974-11-26,Roman ŠEBRLE,1823,11.09,7.6,15.65,2.04,49.03,14.47,45.15,4.8,66.05,287,30.811772758384667,8326,2005-09-18,778
1992-12-27,Maicel UIBO,1300,11.19,7.44,14.16,2.18,50.89,15.01,48.33,5.2,56.92,268,22.379192334017795,8326,2015-05-15,546
1988-07-04,Kurt FELIX,1195,10.93,7.42,14.77,2.07,49.14,14.79,45.1,4.5,69.92,270,28.123203285420946,8323,2016-08-18,498
1992-02-10,Kevin MAYER,1151,11.08,7.33,14.67,2.07,49.63,14.28,38.41,5.2,64.01,265,22.38193018480493,8323,2014-06-29,478
1976-09-06,Tom PAPPAS,2134,10.84,7.24,15.3,2.18,50.27,14.05,45.43,4.9,62.19,297,25.00205338809035,8323,2001-09-07,906
1991-01-28,Kai KAZMIREK,1108,10.79,7.57,14.78,2.07,48.46,14.4,40.59,5,59.54,278,25.409993155373034,8323,2016-06-26,460
1988-03-14,Rico FREIMUTH,1778,10.62,7.16,15.14,1.91,47.51,13.79,47.26,4.86,58.05,280,24.202600958247775,8322,2012-05-27,755
1987-04-07,Eelco SINTNICOLAAS,599,10.94,7.16,13.53,1.98,48.16,13.92,43.17,5.4,56.62,265,26.23134839151266,8322,2013-06-30,228
1993-10-08,Jorge UREÑA,1029,10.66,7.3,13.97,2.05,48,14.13,43.7,4.9,55.82,267,27.824777549623544,8322,2021-08-05,425
1991-01-11,Ilya SHKURENYOV,821,11.12,7.55,13.43,2.02,48.95,14.44,45.53,5.3,59.13,271,27.572895277207394,8321,2018-08-08,341
1985-08-26,Oleksiy KASYANOV,1602,10.57,7.49,14.38,2,48.07,14.23,47.75,4.8,52.37,272,26.83915126625599,8321,2012-06-28,677
1977-04-29,Attila ZSIVOCZKY-PANDEL,250,11.02,7.06,15.21,2.11,48.98,14.52,47.83,4.85,59.17,270,28.10130047912389,8320,2005-06-05,96
1988-03-14,Rico FREIMUTH,1778,10.65,7.21,14.87,1.9,48.06,13.89,49.11,4.9,57.37,277,24.40520191649555,8320,2012-08-09,755
1976-09-06,Tom PAPPAS,2134,10.88,7.47,16.53,1.96,48.68,14.32,49.78,5.1,55.68,299,29.796030116358658,8319,2006-06-24,906
1991-01-28,Kai KAZMIREK,1108,10.62,7.45,14.05,2.06,47.01,14.25,39.56,5,57.63,278,25.333333333333332,8318,2016-05-29,460
1987-09-01,Leonel SUÁREZ,1239,11.07,7.33,14.2,1.9,48.21,14.62,46.41,4.9,68.61,263,25.94387405886379,8317,2013-08-11,518
1970-06-25,Erki NOOL,625,10.71,7.44,14.52,1.94,47.84,14.98,41.95,5.4,61.94,279,33.93018480492813,8317,2004-05-30,240
1988-03-14,Rico FREIMUTH,1778,10.52,7.19,14.54,1.94,48.42,13.95,49.41,4.86,59.87,285,26.21492128678987,8317,2014-06-01,755
1985-01-19,Pascal BEHRENBRUCH,1634,10.95,7.19,15.86,1.99,48.4,14.46,45.66,4.7,67.07,277,28.55852156057495,8316,2013-08-11,694
1981-08-30,André NIKLAUS,184,11.04,7.2,14.24,2.03,49.42,14.78,46.13,5.3,61.74,268,23.94524298425736,8316,2005-08-10,67
1992-12-27,Maicel UIBO,1300,11.13,7.36,14.98,2.11,50.97,14.84,44.92,5.05,64.2,267,23.37577002053388,8315,2016-05-13,546
1987-06-27,Luiz Alberto DE ARAUJO,1286,10.77,7.48,15.26,1.92,48.14,14.17,45.1,4.9,57.28,271,29.144421629021217,8315,2016-08-18,537
1986-01-04,Andrei KRAUCHANKA,148,11.19,7.39,14.84,2.11,49.65,14.44,46.12,5.1,59.98,279,27.600273785078713,8314,2013-08-11,55
1983-12-03,Aleksey DROZDOV,78,11.34,7.45,16.17,2.14,51.35,15.49,50.29,5,64.8,281,27.734428473648187,8313,2011-08-28,30
1980-08-01,Romain BARRAS,1812,11.2,7.13,15.2,1.98,49.29,14.13,45.43,5,63.71,265,29.90280629705681,8313,2010-06-27,773
1986-01-04,Andrei KRAUCHANKA,148,11.16,7.72,14.18,2.09,48.89,14.05,41.54,4.95,61.45,279,22.694045174537987,8312,2008-09-14,55
1993-01-13,Gunnar NIXON,740,10.84,7.8,14.68,2.14,48.56,14.57,42.38,4.6,57.97,275,20.57494866529774,8312,2013-08-11,299
1979-10-20,Paul TEREK,1650,10.98,7.27,15.37,2.01,48.74,15.4,49.24,5.2,54.69,264,24.7419575633128,8312,2004-07-17,703
1988-05-10,Larbi BOURRADA,1214,10.9,7.45,13.2,2.04,48.33,14.33,39.99,4.9,64.6,260,26.253251197809718,8311,2014-08-11,506
1986-07-30,Arthur ABELE,224,10.84,7.19,15.2,1.93,48.48,13.86,44.67,4.75,65.35,273,32.13141683778234,8310,2018-09-16,81
1998-05-16,Ondřej KOPECKÝ,1607,10.86,7.63,13.63,1.95,48.54,14.23,44.92,5,61.9,274,24.05475701574264,8310,2022-06-05,679
1989-11-04,Damian WARNER,457,10.5,7.44,13.45,2.02,47.47,13.63,40.67,4.7,56.63,268,27.770020533880903,8309,2017-08-12,178
1986-07-24,Keisuke USHIRO,1132,11.24,7.15,15.19,2.03,49.66,14.9,50.17,4.8,69.11,272,27.854893908281998,8308,2014-06-01,470
1988-03-14,Rico FREIMUTH,1778,10.71,7.36,14.39,1.98,48.53,13.63,48.81,4.8,62.74,299,26.414784394250514,8308,2014-08-13,755
1970-05-06,Stefan SCHMID,1987,10.87,7.43,13.55,1.97,47.86,14.57,43.16,5.1,65.13,274,31.255304585900067,8307,2001-08-07,846
1989-11-04,Damian WARNER,457,10.36,7.4,13.55,2.09,49.58,13.92,42.99,4.56,62.84,277,23.5564681724846,8307,2013-05-26,178
2001-12-22,Markus ROOTH,1360,10.9,7.7,14.25,1.95,49.52,14.46,45.8,5.05,60.83,273,20.355920602327174,8307,2022-05-01,568
1993-01-21,Pieter BRAUN,1700,11.1,7.57,15.09,1.97,49.26,14.42,44.31,4.9,64.19,270,26.340862422997947,8306,2019-05-26,723
1996-03-07,Harrison WILLIAMS,759,10.79,7.55,14.24,1.99,48.21,14.37,43.9,5.25,52.69,272,25.286789869952088,8306,2021-06-20,310
1987-04-07,Eelco SINTNICOLAAS,599,10.84,7.4,14.31,1.91,48.69,14.57,41.74,5.36,59.48,262,24.142368240930868,8304,2011-05-29,228
1992-08-06,Mathias BRUGGER,1387,10.98,7.32,15.11,2,48.02,14.24,46.04,5,51.72,263,25.804243668720055,8304,2018-05-27,585
1993-02-28,Lindon VICTOR,1251,10.7,7.24,15.79,2.01,49.48,14.87,52.32,4.6,71.1,304,25.111567419575632,8303,2018-04-10,523
1998-02-11,Niklas KAUL,1561,11.18,7.28,14.59,1.91,48.62,14.59,45.09,4.8,69.29,256,24.292950034223136,8303,2022-05-29,660
1990-01-15,Jeremy TAIWO,940,10.95,7.57,13.95,2.15,48.29,14.47,43.16,4.9,49.22,259,25.371663244353183,8303,2015-05-31,392
1988-07-04,Kurt FELIX,1195,11.02,7.66,15.02,2.1,49.89,14.58,45.95,4.5,63.41,272,27.15126625598905,8302,2015-08-29,498
1988-05-10,Larbi BOURRADA,1214,10.61,7.94,12.82,2.06,48.19,14.65,40.34,4.7,58.05,261,23.184120465434635,8302,2011-07-17,506
1978-04-02,Chiel WARNERS,379,10.66,7.85,14.4,1.97,48.07,14.15,43.38,4.8,55.92,278,26.16016427104723,8301,2004-05-30,147
1991-01-11,Ilya SHKURENYOV,821,10.99,7.54,14.3,2.02,49.68,14.25,45.65,5,60.35,273,30.45037645448323,8300,2021-06-24,341
1993-02-23,Zachery ZIEMEK,2354,10.63,7.72,14.05,2.01,49.04,14.85,46.91,5,58.32,282,23.290896646132786,8300,2016-06-09,997
1990-01-15,Jeremy TAIWO,940,11.01,7.45,14.92,2.19,48.78,14.57,39.91,5,51.29,262,26.590006844626966,8300,2016-08-18,392
1988-11-21,Yordani GARCÍA,2325,10.69,6.91,15.27,2.03,48.18,13.92,39.54,4.76,66.48,272,25.52498288843258,8299,2014-06-01,986
1994-05-16,Kristjan ROSENBERG,1185,10.71,7.27,14.59,1.98,48.09,14.79,48.87,4.91,58.85,274,27.11567419575633,8299,2021-06-27,492
1987-04-07,Eelco SINTNICOLAAS,599,10.75,7.62,14.67,1.91,48.48,14.34,37.45,5.2,62.74,270,28.147843942505133,8298,2015-05-31,228
1980-08-01,Romain BARRAS,1812,11.17,7.1,15.12,2,48.5,14.3,45.39,5,62.06,267,26.882956878850102,8298,2007-06-20,773
2002-05-31,Sander SKOTHEIM,1883,11.17,7.77,13.84,2.16,48.76,14.81,43.67,4.65,61.55,269,19.917864476386036,8298,2022-05-01,803
1987-04-07,Eelco SINTNICOLAAS,599,10.76,7.29,14.13,1.93,48.35,14.42,42.23,5.2,61.07,265,24.39151266255989,8298,2011-08-28,228
1983-07-18,Mikk PAHAPILL,1489,11.18,7.67,14.93,2.07,50.13,14.38,46.79,4.95,59.23,279,27.030800821355236,8298,2010-07-29,626
